form	lemma	POS
"
"	"
"	SPACE
C'	ce	PRON
est	être	AUX
une	un	DET
inversion	inversion	NOUN
toute	tout	ADJ
spéciale	spécial	ADJ
du	de	DET
sens	sens	NOUN
commun	commun	ADJ
.	.	PUNCT
Elle	lui	PRON
consiste	consiste	VERB
à	à	ADP
prétendre	prétendre	VERB
modeler	modeler	VERB
les	le	DET
choses	chose	NOUN
sur	sur	ADP
une	un	DET
idée	idée	NOUN
qu'	que	SCONJ
on	on	PRON
a	avoir	VERB
,	,	PUNCT
et	et	CCONJ
non	non	ADV
pas	pas	ADV
ses	son	DET
idées	idée	NOUN
sur	sur	ADP
les	le	DET
choses	chose	NOUN
.	.	PUNCT
Elle	lui	PRON
consiste	consiste	VERB
à	à	ADP
voir	voir	VERB
devant	devant	ADP
soi	soi	VERB
ce	ce	PRON
à	à	ADP
quoi	quoi	PRON
l'	le	DET
on	on	PRON
pense	pense	VERB
,	,	PUNCT
au	au	DET
lieu	lieu	NOUN
de	de	ADP
penser	penser	VERB
à	à	ADP
ce	ce	PRON
qu'	que	SCONJ
on	on	PRON
voit	voir	VERB
.	.	PUNCT
Le	le	DET
bon	bon	ADJ
sens	sens	NOUN
veut	vouloir	VERB
qu'	que	SCONJ
on	on	PRON
laisse	laisse	VERB
tous	tout	ADJ
ses	son	DET
souvenirs	souvenir	NOUN
dans	dans	ADP
le	le	DET
rang	rang	NOUN
;	;	PUNCT
le	le	DET
souvenir	souvenir	NOUN
approprié	approprié	ADJ
répondra	répondre	VERB
alors	alors	ADV
chaque	chaque	DET
fois	fois	NOUN
à	à	ADP
l'	le	DET
appel	appel	NOUN
de	de	ADP
la	le	DET
situation	situation	NOUN
présente	présent	ADJ
et	et	CCONJ
ne	ne	ADV
servira	servir	VERB
qu'	que	SCONJ
à	à	ADP
l'	le	DET
interpréter	interpréter	VERB
.	.	PUNCT
Chez	chez	ADP
Don	Don	PROPN
Quichotte	quichotte	NOUN
,	,	PUNCT
au	au	DET
contraire	contraire	NOUN
,	,	PUNCT
il	il	PRON
y	y	PRON
a	avoir	VERB
un	un	DET
groupe	groupe	NOUN
de	de	ADP
souvenirs	souvenir	NOUN
qui	qui	PRON
commande	commande	VERB
aux	à	ADP
autres	autre	PRON
et	et	CCONJ
qui	qui	PRON
domine	domine	VERB
le	le	DET
personnage	personnage	NOUN
lui-même	lui-même	PRON
:	:	PUNCT
c'	ce	PRON
est	être	VERB
donc	donc	ADV
la	le	DET
réalité	réalité	NOUN
qui	qui	PRON
devra	devoir	VERB
fléchir	fléchir	ADJ
cette	ce	DET
fois	fois	NOUN
devant	devant	ADP
l'	le	DET
imagination	imagination	NOUN
et	et	CCONJ
ne	ne	ADV
plus	plus	ADV
servir	servir	VERB
qu'	que	SCONJ
à	à	ADP
lui	lui	PRON
donner	donner	VERB
un	un	DET
corps	corps	NOUN
.	.	PUNCT
Une	un	DET
fois	fois	NOUN
l'	le	DET
illusion	illusion	NOUN
formée	former	VERB
,	,	PUNCT
Don	Don	PROPN
Quichotte	quichotte	NOUN
la	le	DET
développe	développe	NOUN
d'	de	ADP
ailleurs	ailleurs	ADV
raisonnablement	raisonnablement	ADV
dans	dans	ADP
toutes	tout	ADJ
ses	son	DET
conséquences	conséquence	NOUN
;	;	PUNCT
il	il	PRON
s'	se	PRON
y	y	PRON
meut	meut	ADV
avec	avec	ADP
la	le	DET
sûreté	sûreté	NOUN
et	et	CCONJ
la	le	DET
précision	précision	NOUN
du	de	DET
somnambule	somnambule	NOUN
qui	qui	PRON
joue	joue	VERB
son	son	DET
rêve	rêve	NOUN
.	.	PUNCT
Telle	tel	ADJ
est	être	AUX
l'	le	DET
origine	origine	NOUN
de	de	ADP
l'	le	DET
erreur	erreur	NOUN
,	,	PUNCT
et	et	CCONJ
telle	tel	ADJ
est	être	AUX
la	le	DET
logique	logique	ADJ
spéciale	spécial	ADJ
qui	qui	PRON
préside	préside	VERB
ici	ici	ADV
à	à	ADP
l'	le	DET
absurdité	absurdité	NOUN
.	.	PUNCT
Maintenant	maintenant	ADV
,	,	PUNCT
cette	ce	DET
logique	logique	ADJ
est-elle	est-ell	ADJ
particulière	particulière	NOUN
à	à	ADP
Don	Don	PROPN
Quichotte	quichotte	NOUN
?	?	PUNCT
