form	lemma	POS
"
"	"
"	SPACE
Il	il	PRON
suit	suivre	VERB
de	de	ADP
là	là	ADV
que	que	SCONJ
l'	le	DET
art	art	NOUN
vise	vise	VERB
toujours	toujours	ADV
l'	le	DET
individuel	individuel	NOUN
.	.	PUNCT
Ce	ce	PRON
que	que	PRON
le	le	DET
peintre	peintr	ADJ
fixe	fixe	VERB
sur	sur	ADP
la	le	DET
toile	toile	NOUN
,	,	PUNCT
c'	ce	PRON
est	être	AUX
ce	ce	PRON
qu'	qu'	PRON
il	il	PRON
a	avoir	AUX
vu	voir	VERB
en	en	ADP
un	un	DET
certain	certain	ADJ
lieu	lieu	NOUN
,	,	PUNCT
certain	certain	ADJ
jour	jour	NOUN
,	,	PUNCT
à	à	ADP
certaine	certain	ADJ
heure	heure	NOUN
,	,	PUNCT
avec	avec	ADP
des	un	DET
couleurs	couleur	NOUN
qu'	qu'	PRON
on	on	PRON
ne	ne	ADV
reverra	revoir	VERB
pas	pas	ADV
.	.	PUNCT
Ce	ce	PRON
que	que	PRON
le	le	DET
poète	poète	NOUN
chante	chant	ADJ
,	,	PUNCT
c'	ce	PRON
est	être	AUX
un	un	DET
état	état	NOUN
d'	de	ADP
âme	âme	NOUN
qui	qui	PRON
fut	être	AUX
le	le	DET
sien	sien	NOUN
,	,	PUNCT
et	et	CCONJ
le	le	DET
sien	sien	NOUN
seulement	seulement	ADV
,	,	PUNCT
et	et	CCONJ
qui	qui	PRON
ne	ne	ADV
sera	être	AUX
jamais	jamais	ADV
plus	plus	ADV
.	.	PUNCT
Ce	ce	PRON
que	que	SCONJ
le	le	DET
dramaturge	dramaturge	NOUN
nous	nous	PRON
met	mettre	VERB
sous	sous	ADP
les	le	DET
yeux	oeil	NOUN
,	,	PUNCT
c'	ce	PRON
est	être	AUX
le	le	DET
déroulement	déroulement	NOUN
d'	de	ADP
une	un	DET
âme	âme	NOUN
,	,	PUNCT
c'	ce	PRON
est	être	AUX
une	un	DET
transe	transe	NOUN
vivante	vivant	ADJ
de	de	ADP
sentiments	sentiment	NOUN
et	et	CCONJ
d'	de	ADP
événements	événement	NOUN
,	,	PUNCT
quelque	quelque	DET
chose	chose	NOUN
enfin	enfin	ADV
qui	qui	PRON
s'	se	PRON
est	être	AUX
présenté	présenter	VERB
une	un	DET
fois	fois	NOUN
pour	pour	ADP
ne	ne	ADV
plus	plus	ADV
se	se	PRON
reproduire	reproduire	VERB
jamais	jamais	ADV
.	.	PUNCT
Nous	nous	PRON
aurons	avoir	AUX
beau	beau	X
donner	donner	VERB
à	à	ADP
ces	ce	DET
sentiments	sentiment	NOUN
des	de	ADP
noms	nom	NOUN
généraux	général	ADJ
;	;	PUNCT
dans	dans	ADP
une	un	DET
autre	autre	ADJ
âme	âme	NOUN
ils	il	PRON
ne	ne	ADV
seront	être	VERB
plus	plus	ADV
la	le	DET
même	même	ADJ
chose	chose	NOUN
.	.	PUNCT
Ils	il	PRON
sont	être	AUX
individualisés	individualiser	VERB
.	.	PUNCT
Par	par	ADP
là	là	ADV
surtout	surtout	ADV
ils	il	PRON
appartiennent	appartenir	VERB
à	à	ADP
l'	le	DET
art	art	NOUN
,	,	PUNCT
car	car	CCONJ
les	le	DET
généralités	généralité	NOUN
,	,	PUNCT
les	le	DET
symboles	symbole	NOUN
,	,	PUNCT
les	le	DET
types	type	NOUN
même	même	ADV
,	,	PUNCT
si	si	SCONJ
vous	vous	PRON
voulez	vouloir	VERB
,	,	PUNCT
sont	être	AUX
la	le	DET
monnaie	monnaie	NOUN
courante	courant	ADJ
de	de	ADP
notre	notre	DET
perception	perception	NOUN
journalière	journalier	ADJ
.	.	PUNCT
D'	de	ADP
où	où	PRON
vient	venir	VERB
donc	donc	ADV
le	le	DET
malentendu	malentendu	NOUN
sur	sur	ADP
ce	ce	DET
point	point	NOUN
?	?	PUNCT
