form	lemma	POS
"
"	"
"	SPACE
Quand	quand	SCONJ
le	le	DET
juge	juge	NOUN
Brid'	Brid'	PROPN
oison	oison	NOUN
arrive	arrive	VERB
sur	sur	ADP
la	le	DET
scène	scène	NOUN
en	en	ADP
bégayant	bégayant	PROPN
,	,	PUNCT
n'	n'	ADV
est	être	AUX
-il	il	PRON
pas	pas	ADV
vrai	vrai	ADJ
qu'	que	SCONJ
il	il	PRON
nous	nous	PRON
prépare	prépare	VERB
,	,	PUNCT
par	par	ADP
son	son	DET
bégaiement	bégaiement	NOUN
même	même	ADV
,	,	PUNCT
à	à	ADP
comprendre	comprendre	VERB
le	le	DET
phénomène	phénomène	NOUN
de	de	ADP
cristallisation	cristallisation	NOUN
intellectuelle	intellectuel	ADJ
dont	dont	PRON
il	il	PRON
va	aller	VERB
nous	nous	PRON
donner	donner	VERB
le	le	DET
spectacle	spectacle	NOUN
?	?	PUNCT
Quelle	quell	ADJ
parenté	parenter	VERB
secrète	secret	ADJ
peut	pouvoir	VERB
bien	bien	ADV
lier	lier	VERB
cette	ce	DET
défectuosité	défectuosité	NOUN
physique	physique	ADJ
à	à	ADP
ce	ce	DET
rétrécissement	rétrécissement	NOUN
moral	moral	ADJ
?	?	PUNCT
Peut	peut	ADV
-	-	ADV
être	être	AUX
fallait	falloir	VERB
-il	il	PRON
que	que	SCONJ
cette	ce	DET
machine	machine	NOUN
à	à	ADP
juger	juger	VERB
nous	nous	PRON
apparût	apparaître	VERB
en	en	ADP
même	même	ADJ
temps	temps	NOUN
comme	comme	ADP
une	un	DET
machine	machine	NOUN
à	à	ADP
parler	parler	VERB
.	.	PUNCT
En	en	ADP
tout	tout	DET
cas	cas	NOUN
,	,	PUNCT
nul	nul	NOUN
autre	autre	ADJ
harmonique	harmonique	NOUN
ne	ne	ADV
pouvait	pouvoir	VERB
compléter	compléter	VERB
mieux	mieux	ADV
le	le	DET
son	son	DET
fondamental	fondamental	NOUN
.	.	PUNCT
