form	lemma	POS
"
"	"
"	SPACE
Mais	mais	CCONJ
nous	nous	PRON
n'	n'	ADV
en	en	PRON
finirions	finir	VERB
pas	pas	ADV
si	si	SCONJ
nous	nous	PRON
devions	devoir	VERB
prendre	prendre	VERB
une	un	DET
à	à	ADP
une	un	DET
les	le	DET
diverses	diverse	NOUN
lois	loi	ADJ
que	que	PRON
nous	nous	PRON
avons	avoir	AUX
énoncées	énoncer	VERB
,	,	PUNCT
et	et	CCONJ
en	en	ADP
chercher	chercher	VERB
la	le	DET
vérification	vérification	NOUN
sur	sur	ADP
ce	ce	PRON
que	que	PRON
nous	nous	PRON
avons	avoir	AUX
appelé	appeler	VERB
le	le	DET
plan	plan	NOUN
du	de	DET
langage	langage	NOUN
.	.	PUNCT
Nous	nous	PRON
ferons	faire	VERB
mieux	mieux	ADV
de	de	ADP
nous	nous	PRON
en	en	PRON
tenir	tenir	VERB
aux	à	ADP
trois	trois	NUM
propositions	proposition	NOUN
générales	général	ADJ
de	de	ADP
notre	notre	DET
dernier	dernier	ADJ
chapitre	chapitre	NOUN
.	.	PUNCT
Nous	nous	PRON
avons	avoir	AUX
montré	montrer	VERB
que	que	SCONJ
des	un	DET
""""	""""	PUNCT
séries	série	NOUN
d'	de	ADP
événements	événement	NOUN
""""	""""	PUNCT
pouvaient	pouvaient	ADV
devenir	devenir	VERB
comiques	comique	NOUN
soit	soit	CCONJ
par	par	ADP
répétition	répétition	NOUN
,	,	PUNCT
soit	soit	CCONJ
par	par	ADP
inversion	inversion	NOUN
,	,	PUNCT
soit	soit	CCONJ
enfin	enfin	ADV
par	par	ADP
interférence	interférence	NOUN
.	.	PUNCT
Nous	nous	PRON
allons	aller	VERB
voir	voir	VERB
qu'	que	SCONJ
il	il	PRON
en	en	PRON
est	être	AUX
de	de	ADP
même	même	ADV
des	de	ADP
séries	série	NOUN
de	de	ADP
mots	mot	NOUN
.	.	PUNCT
