form	lemma	POS
"
"	"
"	SPACE
D'	de	ADP
abord	abord	NOUN
,	,	PUNCT
la	le	DET
marche	marche	NOUN
de	de	ADP
l'	le	DET
intelligence	intelligence	NOUN
dans	dans	ADP
le	le	DET
rêve	rêve	NOUN
est	être	AUX
bien	bien	ADV
celle	celui	PRON
que	que	PRON
nous	nous	PRON
décrivions	décrire	VERB
tout	tout	ADV
à	à	ADP
l'	le	DET
heure	heure	NOUN
.	.	PUNCT
L'	le	DET
esprit	esprit	NOUN
,	,	PUNCT
amoureux	amoureux	ADJ
de	de	ADP
lui-même	lui-même	PRON
,	,	PUNCT
ne	ne	ADV
cherche	cherche	VERB
plus	plus	ADV
alors	alors	ADV
dans	dans	ADP
le	le	DET
monde	monde	NOUN
extérieur	extérieur	ADJ
qu'	que	SCONJ
un	un	DET
prétexte	prétexte	NOUN
à	à	ADP
matérialiser	matérialiser	VERB
ses	son	DET
imaginations	imagination	NOUN
.	.	PUNCT
Des	un	DET
sons	son	NOUN
arrivent	arrivent	ADV
encore	encore	ADV
confusément	confusémer	VERB
à	à	ADP
l'	le	DET
oreille	oreille	NOUN
,	,	PUNCT
des	un	DET
couleurs	couleur	NOUN
circulent	circulent	ADV
encore	encore	ADV
dans	dans	ADP
le	le	DET
champ	champ	NOUN
de	de	ADP
la	le	DET
vision	vision	NOUN
:	:	PUNCT
bref	bref	ADV
,	,	PUNCT
les	le	DET
sens	sens	NOUN
ne	ne	ADV
sont	être	AUX
pas	pas	ADV
complètement	complètement	ADV
fermés	fermer	VERB
.	.	PUNCT
Mais	mais	CCONJ
le	le	DET
rêveur	rêveur	NOUN
,	,	PUNCT
au	au	DET
lieu	lieu	NOUN
de	de	ADP
faire	faire	VERB
appel	appel	NOUN
à	à	ADP
tous	tout	ADJ
ses	son	DET
souvenirs	souvenir	NOUN
pour	pour	ADP
interpréter	interpréter	VERB
ce	ce	PRON
que	que	PRON
ses	son	DET
sens	sens	NOUN
perçoivent	perçoivent	ADV
,	,	PUNCT
se	se	PRON
sert	servir	VERB
au	au	DET
contraire	contraire	NOUN
de	de	ADP
ce	ce	PRON
qu'	que	SCONJ
il	il	PRON
perçoit	percevoir	VERB
pour	pour	ADP
donner	donner	VERB
un	un	DET
corps	corps	NOUN
au	au	DET
souvenir	souvenir	NOUN
préféré	préférer	VERB
:	:	PUNCT
le	le	DET
même	même	ADJ
bruit	bruit	NOUN
de	de	ADP
vent	vent	NOUN
souillant	souiller	VERB
dans	dans	ADP
la	le	DET
cheminée	cheminée	NOUN
deviendra	devenir	VERB
alors	alors	ADV
,	,	PUNCT
selon	selon	ADP
l'	le	DET
état	état	NOUN
d'	de	ADP
âme	âme	NOUN
du	de	DET
rêveur	rêveur	NOUN
,	,	PUNCT
selon	selon	ADP
l'	le	DET
idée	idée	NOUN
qui	qui	PRON
occupe	occupe	VERB
son	son	DET
imagination	imagination	NOUN
,	,	PUNCT
hurlement	hurlement	NOUN
de	de	ADP
bêtes	bête	NOUN
fauves	fauve	ADJ
ou	ou	CCONJ
chant	chant	NOUN
mélodieux	mélodieux	ADJ
.	.	PUNCT
Tel	tel	NOUN
est	être	AUX
le	le	DET
mécanisme	mécanisme	NOUN
ordinaire	ordinaire	ADJ
de	de	ADP
l'	le	DET
illusion	illusion	NOUN
du	de	DET
rêve	rêve	NOUN
.	.	PUNCT
