form	lemma	POS
"
"	"
"	SPACE
En	en	ADP
ce	ce	DET
sens	sens	NOUN
,	,	PUNCT
le	le	DET
rire	rire	NOUN
ne	ne	ADV
peut	pouvoir	VERB
pas	pas	ADV
être	être	AUX
absolument	absolument	ADV
juste	juste	ADV
.	.	PUNCT
Répétons	répéton	NOUN
qu'	que	SCONJ
il	il	PRON
ne	ne	ADV
doit	devoir	VERB
pas	pas	ADV
non	non	ADV
plus	plus	ADV
être	être	AUX
bon	bon	ADJ
.	.	PUNCT
Il	il	PRON
a	avoir	VERB
pour	pour	ADP
fonction	fonction	NOUN
d'	de	ADP
intimider	intimider	VERB
en	en	ADP
humiliant	humiliant	NOUN
.	.	PUNCT
Il	il	PRON
n'	n'	ADV
y	y	PRON
réussirait	réussir	VERB
pas	pas	ADV
si	si	SCONJ
la	le	DET
nature	nature	NOUN
n'	n'	ADV
avait	avoir	AUX
laissé	laisser	VERB
à	à	ADP
cet	ce	DET
effet	effet	NOUN
,	,	PUNCT
dans	dans	ADP
les	le	DET
meilleurs	meilleur	NOUN
d'	de	ADP
entre	entre	ADP
les	le	DET
hommes	homme	NOUN
,	,	PUNCT
un	un	DET
petit	petit	ADJ
fonds	fonds	NOUN
de	de	ADP
méchanceté	méchanceté	NOUN
,	,	PUNCT
ou	ou	CCONJ
tout	tout	ADV
au	au	DET
moins	moins	ADV
de	de	ADP
malice	malice	NOUN
.	.	PUNCT
Peut	peut	ADV
-	-	ADV
être	être	AUX
vaudra	vaudra	NOUN
-t	-t	PART
-il	il	PRON
mieux	mieux	ADV
que	que	SCONJ
nous	nous	PRON
n'	n'	ADV
approfondissions	approfondir	VERB
pas	pas	ADV
trop	trop	ADV
ce	ce	DET
point	point	NOUN
.	.	PUNCT
Nous	nous	PRON
n'	n'	ADV
y	y	PRON
trouverions	trouverion	NOUN
rien	rien	PRON
de	de	ADP
très	très	ADV
flatteur	flatteur	ADJ
pour	pour	ADP
nous	nous	PRON
.	.	PUNCT
Nous	nous	PRON
verrions	voir	VERB
que	que	SCONJ
le	le	DET
mouvement	mouvement	NOUN
de	de	ADP
détente	détente	NOUN
ou	ou	CCONJ
d'	de	ADP
expansion	expansion	NOUN
n'	n'	ADV
est	être	VERB
qu'	que	SCONJ
un	un	DET
prélude	prélude	NOUN
au	au	DET
rire	rire	NOUN
,	,	PUNCT
que	que	SCONJ
le	le	DET
rieur	rieur	NOUN
rentre	rentre	VERB
tout	tout	ADV
de	de	ADP
suite	suite	NOUN
en	en	ADP
soi	soi	NOUN
,	,	PUNCT
s'	se	PRON
affirme	affirme	VERB
plus	plus	ADV
ou	ou	CCONJ
moins	moins	ADV
orgueilleusement	orgueilleusemer	VERB
lui-même	lui-même	PRON
,	,	PUNCT
et	et	CCONJ
tendrait	tendre	VERB
à	à	ADP
considérer	considérer	VERB
la	le	DET
personne	personne	NOUN
d'	de	ADP
autrui	autrui	NOUN
comme	comme	ADP
une	un	DET
marionnette	marionnette	NOUN
dont	dont	PRON
il	il	PRON
tient	tenir	VERB
les	le	DET
ficelles	ficelle	NOUN
.	.	PUNCT
Dans	dans	ADP
cette	ce	DET
présomption	présomption	NOUN
nous	nous	PRON
démêlerions	démêler	VERB
d'	de	ADP
ailleurs	ailleurs	ADV
bien	bien	ADV
vite	vite	ADV
un	un	DET
peu	peu	ADV
d'	de	ADP
égoïsme	égoïsme	NOUN
,	,	PUNCT
et	et	CCONJ
,	,	PUNCT
derrière	derrière	ADP
l'	le	DET
égoïsme	égoïsme	NOUN
lui-même	lui-même	PRON
,	,	PUNCT
quelque	quelque	DET
chose	chose	NOUN
de	de	ADP
moins	moins	ADV
spontané	spontané	PROPN
et	et	CCONJ
de	de	ADP
plus	plus	ADV
amer	amer	ADJ
,	,	PUNCT
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
quel	quel	DET
pessimisme	pessimisme	NOUN
naissant	naître	VERB
qui	qui	PRON
s'	se	PRON
affirme	affirme	VERB
de	de	ADP
plus	plus	ADV
en	en	ADP
plus	plus	ADV
à	à	ADP
mesure	mesure	NOUN
que	que	SCONJ
le	le	DET
rieur	rieur	NOUN
raisonne	raisonn	ADJ
davantage	davantage	ADV
son	son	DET
rire	rire	NOUN
.	.	PUNCT
