form	lemma	POS
"
"	"
"	SPACE
Mais	mais	CCONJ
on	on	PRON
en	en	PRON
dirait	dire	VERB
autant	autant	ADV
des	un	DET
autres	autre	ADJ
formes	forme	NOUN
du	de	DET
risible	risible	NOUN
.	.	PUNCT
Il	il	PRON
y	y	PRON
a	avoir	VERB
toujours	toujours	ADV
au	au	DET
fond	fond	NOUN
du	de	DET
comique	comique	NOUN
,	,	PUNCT
disions	dision	NOUN
-nous	nous	PRON
,	,	PUNCT
la	le	DET
tendance	tendance	NOUN
à	à	ADP
se	se	PRON
laisser	laisser	VERB
glisser	glisser	VERB
le	le	DET
long	long	NOUN
d'	de	ADP
une	un	DET
pente	pent	ADJ
facile	facile	NOUN
,	,	PUNCT
qui	qui	PRON
est	être	AUX
le	le	DET
plus	plus	ADV
souvent	souvent	ADV
la	le	DET
pente	pente	NOUN
de	de	ADP
l'	le	DET
habitude	habitude	NOUN
.	.	PUNCT
On	on	PRON
ne	ne	ADV
cherche	cherche	VERB
plus	plus	ADV
à	à	ADP
s'	se	PRON
adapter	adapter	VERB
et	et	CCONJ
à	à	ADP
se	se	PRON
réadapter	réadapter	VERB
sans	sans	ADP
cesse	cesse	NOUN
à	à	ADP
la	le	DET
société	société	NOUN
dont	dont	PRON
on	on	PRON
est	être	AUX
membre	membre	VERB
.	.	PUNCT
On	on	PRON
se	se	PRON
relâche	relâche	VERB
de	de	ADP
l'	le	DET
attention	attention	NOUN
qu'	que	SCONJ
on	on	PRON
devrait	devoir	VERB
à	à	ADP
la	le	DET
vie	vie	NOUN
.	.	PUNCT
On	on	PRON
ressemble	ressemble	VERB
plus	plus	ADV
ou	ou	CCONJ
moins	moins	ADV
à	à	ADP
un	un	DET
distrait	distrait	NOUN
.	.	PUNCT
Distraction	distraction	NOUN
de	de	ADP
la	le	DET
volonté	volonté	NOUN
,	,	PUNCT
je	je	PRON
l'	le	DET
accorde	accorde	NOUN
,	,	PUNCT
autant	autant	ADV
et	et	CCONJ
plus	plus	ADV
que	que	SCONJ
de	de	ADP
l'	le	DET
intelligence	intelligence	NOUN
.	.	PUNCT
Distraction	distraction	NOUN
encore	encore	ADV
cependant	cependant	ADV
,	,	PUNCT
et	et	CCONJ
,	,	PUNCT
par	par	ADP
conséquent	conséquent	NOUN
,	,	PUNCT
paresse	paresse	NOUN
.	.	PUNCT
On	on	PRON
rompt	rompre	VERB
avec	avec	ADP
les	le	DET
convenances	convenance	NOUN
comme	comme	ADP
on	on	PRON
rompait	rompre	VERB
tout	tout	ADV
à	à	ADP
l'	le	DET
heure	heure	NOUN
avec	avec	ADP
la	le	DET
logique	logique	NOUN
.	.	PUNCT
Enfin	enfin	ADV
on	on	PRON
se	se	PRON
donne	donne	VERB
l'	le	DET
air	air	NOUN
de	de	ADP
quelqu'	quelque	DET
un	un	PRON
qui	qui	PRON
joue	joue	VERB
.	.	PUNCT
Ici	ici	ADV
encore	encore	ADV
notre	notre	DET
premier	premier	ADJ
mouvement	mouvement	NOUN
est	être	VERB
d'	de	ADP
accepter	accepter	VERB
l'	le	DET
invitation	invitation	NOUN
à	à	ADP
la	le	DET
paresse	paresse	NOUN
.	.	PUNCT
Pendant	pendant	ADP
un	un	DET
instant	instant	NOUN
au	au	DET
moins	moins	ADV
,	,	PUNCT
nous	nous	PRON
nous	nous	PRON
mêlons	mêler	VERB
au	au	DET
jeu	jeu	NOUN
.	.	PUNCT
Cela	cela	PRON
repose	repose	VERB
de	de	ADP
la	le	DET
fatigue	fatigue	NOUN
de	de	ADP
vivre	vivre	NOUN
.	.	PUNCT
