form	lemma	POS
"
"	"
"	SPACE
""""	""""	PUNCT
Il	il	PRON
court	court	ADJ
après	après	ADP
l'	le	DET
esprit	esprit	NOUN
""""	""""	PUNCT
,	,	PUNCT
disait	dire	VERB
-on	on	PRON
devant	devant	ADP
Boufflers	bouffler	NOUN
d'	de	ADP
un	un	DET
prétentieux	prétentieux	NOUN
personnage	personnage	NOUN
.	.	PUNCT
Si	si	SCONJ
Boufflers	Boufflers	PROPN
avait	avoir	AUX
répondu	répondre	VERB
:	:	PUNCT
""""	""""	PUNCT
Il	il	PRON
ne	ne	ADV
l'	l'	PRON
attrapera	attraper	VERB
pas	pas	ADV
""""	""""	PUNCT
,	,	PUNCT
c'	ce	PRON
eût	avoir	AUX
été	être	AUX
le	le	DET
commencement	commencement	NOUN
d'	de	ADP
un	un	DET
mot	mot	NOUN
d'	de	ADP
esprit	esprit	NOUN
;	;	PUNCT
mais	mais	CCONJ
ce	ce	PRON
n'	n'	ADV
en	en	PRON
eût	avoir	AUX
été	être	AUX
que	que	SCONJ
le	le	DET
commencement	commencement	NOUN
,	,	PUNCT
parce	parce	SCONJ
que	que	SCONJ
le	le	DET
terme	terme	NOUN
""""	""""	PUNCT
attraper	attraper	VERB
""""	""""	PUNCT
est	être	AUX
pris	prendre	VERB
au	au	DET
figuré	figuré	NOUN
presque	presque	ADV
aussi	aussi	ADV
souvent	souvent	ADV
que	que	SCONJ
le	le	DET
terme	terme	NOUN
""""	""""	PUNCT
courir	courir	VERB
""""	""""	PUNCT
,	,	PUNCT
et	et	CCONJ
qu'	que	SCONJ
il	il	PRON
ne	ne	ADV
nous	nous	PRON
contraint	contraindre	VERB
pas	pas	ADV
assez	assez	ADV
violemment	violemment	ADV
à	à	ADP
matérialiser	matérialiser	VERB
l'	le	DET
image	image	NOUN
de	de	ADP
deux	deux	NUM
coureurs	coureur	NOUN
lancés	lancer	VERB
l'	le	DET
un	un	PRON
derrière	derrière	ADP
l'	le	DET
autre	autre	PRON
.	.	PUNCT
Voulez	vouloir	VERB
-vous	vous	PRON
que	que	SCONJ
la	le	DET
réplique	réplique	NOUN
me	me	PRON
paraisse	paraître	VERB
tout	tout	ADV
à	à	ADP
fait	fait	NOUN
spirituelle	spirituel	ADJ
?	?	PUNCT
Il	il	PRON
faudra	falloir	VERB
que	que	SCONJ
vous	vous	PRON
empruntiez	emprunter	VERB
au	au	DET
vocabulaire	vocabulaire	NOUN
du	de	DET
sport	sport	NOUN
un	un	DET
terme	terme	NOUN
si	si	SCONJ
concret	concret	NOUN
,	,	PUNCT
si	si	SCONJ
vivant	vivant	ADV
,	,	PUNCT
que	que	SCONJ
je	je	PRON
puisse	pouvoir	VERB
m'	me	PRON
empêcher	empêcher	VERB
d'	de	ADP
assister	assister	VERB
pour	pour	ADP
tout	tout	PRON
de	de	ADP
bon	bon	ADJ
à	à	ADP
la	le	DET
course	course	NOUN
.	.	PUNCT
C'	ce	PRON
est	être	AUX
ce	ce	PRON
que	que	PRON
fait	fait	NOUN
Boufflers	Boufflers	PROPN
:	:	PUNCT
""""	""""	PUNCT
Je	je	PRON
parie	parier	VERB
pour	pour	ADP
l'	le	DET
esprit	esprit	NOUN
.	.	PUNCT
""""	""""	PUNCT
