form	lemma	POS
"
"	"
"	SPACE
Nous	nous	PRON
ne	ne	ADV
suivrons	suivre	VERB
pas	pas	ADV
cette	ce	DET
loi	loi	NOUN
dans	dans	ADP
le	le	DET
détail	détail	NOUN
de	de	ADP
ses	son	DET
applications	application	NOUN
immédiates	immédiat	ADJ
.	.	PUNCT
Elles	lui	PRON
sont	être	AUX
innombrables	innombrable	ADJ
.	.	PUNCT
Pour	pour	ADP
la	le	DET
vérifier	vérifier	NOUN
directement	directement	ADV
,	,	PUNCT
il	il	PRON
suffirait	suffire	VERB
d'	de	ADP
étudier	étudier	NOUN
de	de	ADP
près	près	ADV
l'	le	DET
œuvre	œuvre	NOUN
des	un	DET
dessinateurs	dessinateur	NOUN
comiques	comique	ADJ
,	,	PUNCT
en	en	ADP
écartant	écarter	VERB
le	le	DET
côté	côté	NOUN
caricature	caricatur	ADJ
,	,	PUNCT
dont	dont	PRON
nous	nous	PRON
avons	avoir	AUX
donné	donner	VERB
une	un	DET
explication	explication	NOUN
spéciale	spécial	ADJ
,	,	PUNCT
et	et	CCONJ
en	en	ADP
négligeant	négliger	VERB
aussi	aussi	ADV
la	le	DET
part	part	NOUN
de	de	ADP
comique	comique	NOUN
qui	qui	PRON
n'	n'	ADV
est	être	AUX
pas	pas	ADV
inhérente	inhérent	ADJ
au	au	DET
dessin	dessin	NOUN
lui-même	lui-même	PRON
.	.	PUNCT
Car	car	CCONJ
il	il	PRON
ne	ne	ADV
faudrait	falloir	VERB
pas	pas	ADV
s'	se	PRON
y	y	PRON
tromper	tromper	VERB
,	,	PUNCT
le	le	DET
comique	comique	NOUN
du	de	DET
dessin	dessin	NOUN
est	être	AUX
souvent	souvent	ADV
un	un	DET
comique	comique	NOUN
d'	de	ADP
emprunt	emprunt	NOUN
,	,	PUNCT
dont	dont	PRON
la	le	DET
littérature	littérature	NOUN
fait	faire	VERB
les	le	DET
principaux	principal	ADJ
frais	frais	NOUN
.	.	PUNCT
Nous	nous	PRON
voulons	vouloir	VERB
dire	dire	VERB
que	que	SCONJ
le	le	DET
dessinateur	dessinateur	NOUN
peut	pouvoir	VERB
se	se	PRON
doubler	doubler	VERB
d'	de	ADP
un	un	DET
auteur	auteur	NOUN
satirique	satirique	ADJ
,	,	PUNCT
voire	voire	CCONJ
d'	de	ADP
un	un	DET
vaudevilliste	vaudevilliste	NOUN
,	,	PUNCT
et	et	CCONJ
qu'	que	SCONJ
on	on	PRON
rit	rire	VERB
bien	bien	ADV
moins	moins	ADV
alors	alors	ADV
des	un	DET
dessins	dessin	NOUN
eux	lui	PRON
-	-	PRON
mêmes	même	PRON
que	que	SCONJ
de	de	ADP
la	le	DET
satire	satire	NOUN
ou	ou	CCONJ
de	de	ADP
la	le	DET
scène	scène	NOUN
de	de	ADP
comédie	comédie	NOUN
qu'	que	SCONJ
on	on	PRON
y	y	PRON
trouve	trouve	VERB
représentée	représenter	VERB
.	.	PUNCT
Mais	mais	CCONJ
si	si	SCONJ
l'	le	DET
on	on	PRON
s'	se	PRON
attache	attache	VERB
au	au	DET
dessin	dessin	NOUN
avec	avec	ADP
la	le	DET
ferme	ferme	ADJ
volonté	volonté	NOUN
de	de	ADP
ne	ne	ADV
penser	penser	VERB
qu'	que	SCONJ
au	au	DET
dessin	dessin	NOUN
,	,	PUNCT
on	on	PRON
trouvera	trouver	VERB
,	,	PUNCT
croyons	croyon	NOUN
-nous	nous	PRON
,	,	PUNCT
que	que	SCONJ
le	le	DET
dessin	dessin	NOUN
est	être	AUX
généralement	généralement	ADV
comique	comique	ADJ
en	en	ADP
proportion	proportion	NOUN
de	de	ADP
la	le	DET
netteté	netteté	NOUN
,	,	PUNCT
et	et	CCONJ
aussi	aussi	ADV
de	de	ADP
la	le	DET
discrétion	discrétion	NOUN
,	,	PUNCT
avec	avec	ADP
lesquelles	lequel	PRON
il	il	PRON
nous	nous	PRON
fait	faire	AUX
voir	voir	VERB
dans	dans	ADP
l'	le	DET
homme	homme	NOUN
un	un	DET
pantin	pantin	NOUN
articulé	articuler	VERB
.	.	PUNCT
Il	il	PRON
faut	falloir	VERB
que	que	SCONJ
cette	ce	DET
suggestion	suggestion	NOUN
soit	être	AUX
nette	nette	NOUN
,	,	PUNCT
et	et	CCONJ
que	que	SCONJ
nous	nous	PRON
apercevions	apercevoir	VERB
clairement	clairement	ADV
,	,	PUNCT
comme	comme	ADP
par	par	ADP
transparence	transparence	NOUN
,	,	PUNCT
un	un	DET
mécanisme	mécanisme	NOUN
démontable	démontable	ADJ
à	à	ADP
l'	le	DET
intérieur	intérieur	NOUN
de	de	ADP
la	le	DET
personne	personne	NOUN
.	.	PUNCT
Mais	mais	CCONJ
il	il	PRON
faut	falloir	VERB
aussi	aussi	ADV
que	que	SCONJ
la	le	DET
suggestion	suggestion	NOUN
soit	être	AUX
discrète	discret	ADJ
,	,	PUNCT
et	et	CCONJ
que	que	SCONJ
l'	le	DET
ensemble	ensemble	NOUN
de	de	ADP
la	le	DET
personne	personne	NOUN
,	,	PUNCT
où	où	PRON
chaque	chaque	DET
membre	membre	NOUN
a	avoir	AUX
été	être	AUX
raidi	raidir	VERB
en	en	ADP
pièce	pièce	NOUN
mécanique	mécanique	ADJ
,	,	PUNCT
continue	continue	VERB
à	à	ADP
nous	nous	PRON
donner	donner	VERB
l'	le	DET
impression	impression	NOUN
d'	de	ADP
un	un	DET
être	être	NOUN
qui	qui	PRON
vit	voir	VERB
.	.	PUNCT
L'	le	DET
effet	effet	NOUN
comique	comique	ADJ
est	être	AUX
d'	de	ADP
autant	autant	ADV
plus	plus	ADV
saisissant	saisissant	ADJ
,	,	PUNCT
l'	le	DET
art	art	NOUN
du	de	DET
dessinateur	dessinateur	NOUN
est	être	AUX
d'	de	ADP
autant	autant	ADV
plus	plus	ADV
consommé	consommé	NOUN
,	,	PUNCT
que	que	SCONJ
ces	ce	DET
deux	deux	NUM
images	image	NOUN
,	,	PUNCT
celle	celui	PRON
d'	de	ADP
une	un	DET
personne	personne	NOUN
et	et	CCONJ
celle	celui	PRON
d'	de	ADP
une	un	DET
mécanique	mécanique	NOUN
,	,	PUNCT
sont	être	AUX
plus	plus	ADV
exactement	exactement	ADV
insérées	insérer	VERB
l'	le	DET
une	un	PRON
dans	dans	ADP
l'	le	DET
autre	autre	PRON
.	.	PUNCT
Et	et	CCONJ
l'	le	DET
originalité	originalité	NOUN
d'	de	ADP
un	un	DET
dessinateur	dessinateur	NOUN
comique	comique	ADJ
pourrait	pouvoir	VERB
se	se	PRON
définir	définir	VERB
par	par	ADP
le	le	DET
genre	genre	NOUN
particulier	particulier	ADJ
de	de	ADP
vie	vie	NOUN
qu'	que	SCONJ
il	il	PRON
communique	communique	VERB
à	à	ADP
un	un	DET
simple	simple	ADJ
pantin	pantin	NOUN
.	.	PUNCT
