form	lemma	POS
"
"	"
"	SPACE
Que	que	PRON
signifie	signifier	VERB
le	le	DET
rire	rire	NOUN
?	?	PUNCT
Qu'	qu'	PRON
y	y	PRON
a	avoir	AUX
-t	t	PART
-il	il	PRON
au	au	DET
fond	fond	NOUN
du	de	DET
risible	risible	NOUN
?	?	PUNCT
Que	que	PRON
trouverait	trouver	VERB
-on	on	PRON
de	de	ADP
commun	commun	VERB
entre	entre	ADP
une	un	DET
grimace	grimace	NOUN
de	de	ADP
pitre	pitre	NOUN
,	,	PUNCT
un	un	DET
jeu	jeu	NOUN
de	de	ADP
mots	mot	NOUN
,	,	PUNCT
un	un	DET
quiproquo	quiproquo	NOUN
de	de	ADP
vaudeville	vaudeville	NOUN
,	,	PUNCT
une	un	DET
scène	scène	NOUN
de	de	ADP
fine	fine	NOUN
comédie	comédie	NOUN
?	?	PUNCT
Quelle	quell	ADJ
distillation	distillation	NOUN
nous	nous	PRON
donnera	donner	VERB
l'	le	DET
essence	essence	NOUN
,	,	PUNCT
toujours	toujours	ADV
la	le	DET
même	même	ADV
,	,	PUNCT
à	à	ADP
laquelle	lequel	PRON
tant	tant	ADV
de	de	ADP
produits	produit	NOUN
divers	divers	ADJ
empruntent	emprunter	VERB
ou	ou	CCONJ
leur	leur	DET
indiscrète	indiscret	ADJ
odeur	odeur	NOUN
ou	ou	CCONJ
leur	leur	DET
parfum	parfum	NOUN
délicat	délicat	NOUN
?	?	PUNCT
Les	le	DET
plus	plus	ADV
grands	grand	ADJ
penseurs	penseur	NOUN
,	,	PUNCT
depuis	depuis	ADP
Aristote	aristote	NOUN
,	,	PUNCT
se	se	PRON
sont	être	AUX
attaqués	attaquer	VERB
à	à	ADP
ce	ce	DET
petit	petit	ADJ
problème	problème	NOUN
,	,	PUNCT
qui	qui	PRON
toujours	toujours	ADV
se	se	PRON
dérobe	dérobe	VERB
sous	sous	ADP
l'	le	DET
effort	effort	NOUN
,	,	PUNCT
glisse	glisse	NOUN
,	,	PUNCT
s'	se	PRON
échappe	échappe	VERB
,	,	PUNCT
se	se	PRON
redresse	redresse	VERB
,	,	PUNCT
impertinent	impertinent	ADV
défi	défi	VERB
jeté	jeter	VERB
à	à	ADP
la	le	DET
spéculation	spéculation	NOUN
philosophique	philosophique	ADJ
.	.	PUNCT
