form	lemma	POS
"
"	"
"	SPACE
D'	de	ADP
où	où	PRON
vient	venir	VERB
le	le	DET
comique	comique	NOUN
de	de	ADP
la	le	DET
répétition	répétition	NOUN
d'	de	ADP
un	un	DET
mot	mot	NOUN
au	au	DET
théâtre	théâtre	NOUN
?	?	PUNCT
On	on	PRON
cherchera	chercher	VERB
vainement	vainement	ADV
une	un	DET
théorie	théorie	NOUN
du	de	DET
comique	comique	NOUN
qui	qui	PRON
réponde	répondre	VERB
d'	de	ADP
une	un	DET
manière	manière	NOUN
satisfaisante	satisfaisant	ADJ
à	à	ADP
cette	ce	DET
question	question	NOUN
très	très	ADV
simple	simple	ADJ
.	.	PUNCT
Et	et	CCONJ
la	le	DET
question	question	NOUN
reste	reste	VERB
en	en	ADP
effet	effet	NOUN
insoluble	insoluble	ADJ
,	,	PUNCT
tant	tant	ADV
qu'	que	SCONJ
on	on	PRON
veut	vouloir	VERB
trouver	trouver	VERB
l'	le	DET
explication	explication	NOUN
d'	de	ADP
un	un	DET
trait	trait	NOUN
amusant	amuser	VERB
dans	dans	ADP
ce	ce	DET
trait	trait	NOUN
lui-même	lui-même	PRON
,	,	PUNCT
isolé	isolé	ADV
de	de	ADP
ce	ce	PRON
qu'	que	SCONJ
il	il	PRON
nous	nous	PRON
suggère	suggérer	VERB
.	.	PUNCT
Nulle	nul	ADJ
part	part	NOUN
ne	ne	ADV
se	se	PRON
trahit	trahir	VERB
mieux	mieux	ADV
l'	le	DET
insuffisance	insuffisance	NOUN
de	de	ADP
la	le	DET
méthode	méthode	NOUN
courante	courante	NOUN
.	.	PUNCT
Mais	mais	CCONJ
la	le	DET
vérité	vérité	NOUN
est	être	AUX
que	que	SCONJ
si	si	SCONJ
on	on	PRON
laisse	laisse	VERB
de	de	ADP
côté	côté	NOUN
quelques	quelque	DET
cas	cas	NOUN
très	très	ADV
spéciaux	spécial	ADJ
sur	sur	ADP
lesquels	lequel	PRON
nous	nous	PRON
reviendrons	revenir	VERB
plus	plus	ADV
loin	loin	ADV
,	,	PUNCT
la	le	DET
répétition	répétition	NOUN
d'	de	ADP
un	un	DET
mot	mot	NOUN
n'	n'	ADV
est	être	AUX
pas	pas	ADV
risible	risible	ADJ
par	par	ADP
elle-même	lui-même	PRON
.	.	PUNCT
Elle	lui	PRON
ne	ne	ADV
nous	nous	PRON
fait	faire	AUX
rire	rire	VERB
que	que	SCONJ
parce	parce	SCONJ
qu'	que	SCONJ
elle	lui	PRON
symbolise	symbolise	VERB
un	un	DET
certain	certain	ADJ
jeu	jeu	NOUN
particulier	particulier	ADJ
d'	de	ADP
éléments	élément	NOUN
moraux	moral	ADJ
,	,	PUNCT
symbole	symbole	NOUN
lui-même	lui-même	PRON
d'	de	ADP
un	un	DET
jeu	jeu	NOUN
tout	tout	DET
matériel	matériel	ADJ
.	.	PUNCT
C'	ce	PRON
est	être	AUX
le	le	DET
jeu	jeu	NOUN
du	de	DET
chat	chat	NOUN
qui	qui	PRON
s'	se	PRON
amuse	amuse	VERB
avec	avec	ADP
la	le	DET
souris	sourire	VERB
,	,	PUNCT
le	le	DET
jeu	jeu	NOUN
de	de	ADP
l'	le	DET
enfant	enfant	NOUN
qui	qui	PRON
pousse	pousse	VERB
et	et	CCONJ
repousse	repousse	VERB
le	le	DET
diable	diable	NOUN
au	au	DET
fond	fond	NOUN
de	de	ADP
sa	son	DET
boite	boite	NOUN
,	,	PUNCT
-	-	PUNCT
mais	mais	CCONJ
raffiné	raffiner	VERB
,	,	PUNCT
spiritualisé	spiritualiser	VERB
,	,	PUNCT
transporté	transporté	NOUN
dans	dans	ADP
la	le	DET
sphère	sphère	NOUN
des	de	ADP
sentiments	sentiment	NOUN
et	et	CCONJ
des	un	DET
idées	idée	NOUN
.	.	PUNCT
Énonçons	énonçon	NOUN
la	le	DET
loi	loi	NOUN
qui	qui	PRON
définit	définir	VERB
,	,	PUNCT
selon	selon	ADP
nous	nous	PRON
,	,	PUNCT
les	le	DET
principaux	principal	ADJ
effets	effet	NOUN
comiques	comique	ADJ
de	de	ADP
répétition	répétition	NOUN
de	de	ADP
mots	mot	NOUN
au	au	DET
théâtre	théâtre	NOUN
:	:	PUNCT
Dans	dans	ADP
une	un	DET
répétition	répétition	NOUN
comique	comique	ADJ
de	de	ADP
mots	mot	NOUN
il	il	PRON
y	y	PRON
a	avoir	VERB
généralement	généralement	ADV
deux	deux	NUM
termes	terme	NOUN
en	en	ADP
présence	présence	NOUN
,	,	PUNCT
un	un	DET
sentiment	sentiment	NOUN
comprimé	comprimé	NOUN
qui	qui	PRON
se	se	PRON
détend	détendre	VERB
comme	comme	ADP
un	un	DET
ressort	ressort	NOUN
,	,	PUNCT
et	et	CCONJ
une	un	DET
idée	idée	NOUN
qui	qui	PRON
s'	se	PRON
amuse	amuse	VERB
à	à	ADP
comprimer	comprimer	VERB
de	de	ADP
nouveau	nouveau	ADJ
le	le	DET
sentiment	sentiment	NOUN
.	.	PUNCT
